Serial,Event,Country,Code Region,Region,gid,Code District,District,Code Commune,Commune,Location,Date (YMD),Comments,Cause,Description of Cause,Source,Magnitude,GLIDEnumber,Other sectors,DataCards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.
2011-03328,HEATWAVE,Mexico,26,SONORA,1449,26003,Alamos,,,,2011/10/4,Miles de personas afectadas por las altas temperaturas.,ATMOSPHCONDITION,Temperaturas de 41.5ºC,La Jornada,,,,1,,,,,,,,,,,,,,
700310,HEATWAVE,Peru,20,PIURA,982,2001,PIURA,200101,PIURA,,1970/7/14,Fe: del reporte/ E: intenso frío parecido al invierno limeño/ G: pobladores afirman que nunca se sintió un frío igual/ F: Corresponsal ELC,OTHER,,ElC 14.07.70,,,,1,,,,,,,,,,,,,,
710276,HEATWAVE,Peru,13,LA LIBERTAD,221,1302,ASCOPE,130208,CASA GRANDE,CAP Casa Grande,1971/7/2,C:cambio de clima/ Act:Autoridades sanitarias de La Libertad,OTHER,Aparición de casos de fiebre aftosa,ElC 02.07.71,,,,1,,,,,,,,,,,,,,
721024,HEATWAVE,Peru,08,CUSCO,1445,,,,,,1972/10/9,Fe: del reporte/ E: variaciones climáticas   veranillo  extenso/ Ag: perjuicios a la agricultura.,OTHER,,ElC 09.10.72,,,,1,,,,,,,,,,,,,,
720868,HEATWAVE,Peru,14,LAMBAYEQUE,931,,,,,,1972/6/18,Fe: del reporte/ E: ola de calor en todo el departamento; se le considera fenómeno extraordinario/ Ag: pérdidas en agricultura y pesquería; perturbaciones en los ciclos de cultivos.,ENSO_KID,,ElC 18.06.72,,,,1,,,,,,,,,,,,,,
730006,HEATWAVE,Peru,20,PIURA,982,2001,PIURA,200101,PIURA,Urb. Miraflores,1973/1/1,Fe: desde el mes de enero/ E: intenso calor en la zona; el  04/02 temperatura llegó a 35.5°C a la sombra/ M: más o menos 10 niños mueren por deshidratación.,OTHER,,ElC 05.02.73,,,,1,10,,,,,,,,,,,,,
730021,HEATWAVE,Peru,20,PIURA,982,2001,PIURA,200104,CASTILLA,,1973/2/1,Fe: del reporte/ E: temperatura más o menos de 29° a 33° C a la sombra/ Ca: falta de medidas de precaución en preparación de alimentos/ HE: 5 casos de deshidratación infantil.,OTHER,,ElC 01.02.73,,,,1,,,,,,,,,,,,,,
730215,HEATWAVE,Peru,02,ANCASH,3036,0218,SANTA,021801,CHIMBOTE,Sectores San Pedro  Miraflores y Jr. Fco. Pizarro,1973/2/6,Fe: del reporte/ E: intenso calor en la zona/ M: mueren niños por deshidratación en diferentes PPJJ.,OTHER,,ElC 06.02.73,,,,1,5,,,,,,,,,,,,,
730563,HEATWAVE,Peru,02,ANCASH,3036,0201,HUARAZ,020101,HUARAZ,,1973/4/14,Fe: dice últimas semanas/ Ev:el día amanece frío y al mediodía hace calor de verano  en las tardes corren fuertes vientos y hace frío de invierno/ Enf: con enfermedades broncopulmonares,OTHER,clima inestable,ElC 28.04.73,,,,1,,,,,,,,,,,,,,
740057,HEATWAVE,Peru,12,JUNIN,2543,,,,,Valle del Mantaro,1974/2/0,- Intensa ola de frío en todo el valle  proliferación de males bronquiales sobretodo en niños.,OTHER,,El Comercio 20/07/74,,,,1,,,,,,,,,,,,,,
740403,HEATWAVE,Peru,24,TUMBES,2710,,,,,,1974/9/1,E.: Ola de frío. / Temperaturas bajas y fuertes vientos se sienten en el dpto. Pobladores muy preocupados.,OTHER,Temperaturas bajas y fuertes vientos.,El Comercio 12/09/74,,,,1,,,,,,,,,,,,,,
770001,HEATWAVE,Peru,20,PIURA,982,2001,PIURA,200101,PIURA,,1977/1/22,E.: Escasez de agua ya no abastece a la población y ola de calor que llega de 34 Grados y 36 grados promedio. / G: Se esta dando una deshidratación especialmente a los niños. Alimentos descompuestos causan males estomacales debido al calor. Indice deidratación mayor que otros años. / Ef.: 50 niños por deshidratación y otros de otro mal. / F.: De la fuente.,OTHER,,EL C. 23.01.77,Temper. 36 grados,,,1,,,,,,,50,,,,,,,
800157,HEATWAVE,Peru,15,LIMA,758,1501,LIMA,,,,1980/3/16,E.: Calor sofocante azota a la ciudad de Lima  G.: Senamhi dijo que situación persistira durante todo este mes.,OTHER,Altas temperaturas  aprox. 28.3 C. la max. durante verano.,EL C. 19.03.80,,,,1,,,,,,,,,,,,,,
810102,HEATWAVE,Peru,22,SAN MARTIN,1932,2201,MOYOBAMBA,,,,1981/2/8,E.: Fuerte verano se deja sentir desdes hace algunos años  ahora ya que viene ocasionando grandes perdidas a la agricultura. A.: Perdidas en los cultivos de maiz correspondiendo a la campaña Agricola del año 1980.  Vp.:  1 260 000 000 de soles  (347ólares).  Fe. De la fuente.,OTHER,,EL C. 08.02.81,,,,1,,,,,,,,,,3475957,1260000000,,,
820624,HEATWAVE,Peru,16,LORETO,2566,1601,MAYNAS,160101,IQUITOS,,1982/12/2,Fe: De la fuente/ E: Ola de calor  se registró 34.5 grados centígrados de temperatura/ (*)... Ca: Calentamiento de las aguas del mar/ G: Según el SENAMHI  en el territorio peruano se registra la temperatura promedio más alta de los últimos 30 años. Tn aumentaron las precipitaciones debido al incremento de la humedad atmosférica.,OTHER,,ElC 02.12.82,,,,1,,,,,,,,,,,,,,
850041,HEATWAVE,Peru,24,TUMBES,2710,,,,,,1985/1/22,F: reporte local/ E: por la noche entre 29 y 30 grados/ EfS: precupación de los vecinos por posibles casos de deshidratación poblacional infantil.,OTHER,,ElC23.01.85,en sombra 34 grados,,,1,,,,,,,,,,,,,,
850230,HEATWAVE,Peru,24,TUMBES,2710,2401,TUMBES,240101,TUMBES,Tumbes,1985/7/1,E.: Ola de frío. / Ef: afecciones a vías respiratorios  especialmente a niños  aguas se empozan por carecer de drenes/G: las lluvias de madrugada aumentan considerablemente la humedad  es un fenómeno inusual  no se presentaba hace muchos años.,OTHER,se dan bajas temperaturas de 20 a 21 grados  también lluvias,ELC29-07-85,,,,1,,,,,,,,,,,,,,
860331,HEATWAVE,Peru,22,SAN MARTIN,1932,2209,SAN MARTIN,220901,TARAPOTO,Tarapoto,1986/8/0,Ef: 60% de la población  gente recurre a ríos para obtener agua/G: el día 25/8 llegó a 35 grados centigrados  el agobiante calor hizo más notorio el desabastecimiento de agua del 60% de po- blación. Servicio deficiente del Senapa (Servicio Nac. de Agtable y Alcantarillado).,OTHER,se registraron las más altas temperaturas de la temporada,ELC28-08-86,,,,1,,,,,,,,,,,,,,
960096,HEATWAVE,Peru,15,LIMA,758,1501,LIMA,150106,CARABAYLLO,,1996/1/28,E: Más alta temperatura en lo que va de la temporada de verano  a eso de las 14 horas/ G: Temperatura aumentará  ya que en Febrero es el mes más caluroso/ Fu: SENAMHI  Ing. Ever Menacho.,OTHER,,ElC 29.01.96,28 Grados Centígrados,,,1,,,,,,,,,,,,,,
960098,HEATWAVE,Peru,15,LIMA,758,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,,1996/1/28,E: Más alta temperatura en lo que va de la temporada de verano  a eso de las 14 horas/ G: Temperatura aumentará  ya que en Febrero es el mes más caluroso/ Fu: SENAMHI  Ing. Ever Menacho.,OTHER,,ElC 20.01.96,28 Grados Centígrados,,,1,,,,,,,,,,,,,,
960097,HEATWAVE,Peru,15,LIMA,758,1501,LIMA,150110,COMAS,,1996/1/28,E: Más alta temperatura en lo que va de la temporada de verano  a eso de las 14 horas/ G: Temperatura aumentará  ya que en Febrero es el mes más caluroso/ Fu: SENAMHI  Ing. Ever Menacho.,OTHER,,ElC 20.01.96,28 GradosCentígrados,,,1,,,,,,,,,,,,,,
960099,HEATWAVE,Peru,15,LIMA,758,1501,LIMA,150142,VILLA EL SALVADOR,,1996/1/28,E: Más alta temperatura en lo que va de la temporada de verano  a eso de las 14 horas/ G: Temperatura aumentará  ya que en Febrero es el mes más caluroso/ Fu: SENAMHI  Ing. Ever Menacho.,OTHER,,ElC 29.01.96,28 Grados Centígrados,,,1,,,,,,,,,,,,,,
960405,HEATWAVE,Peru,13,LA LIBERTAD,221,,,,,,1996/6/14,E.: Ola de frío. / Fe: De la fuente/ E: Intenso frío y humedad/ S: Enfermedades respiratorias han aumentado en un 65% siendo los niños los más afectados. Diariamente se atienden entre 70 a 80 menores con afecciones respiratorias altas en el Hospital/ Fu: Autoridades del Hospital Belén.,OTHER,,ElC 14.06.96,,,,1,,,,,,,,,,,,,,
960391,HEATWAVE,Peru,24,TUMBES,2710,,,,,,1996/6/7,E: Descenso de temperatura  en los últimos días se ha registrado una media de 23.5 grados centígrados. La ola de frío se presenta en las primeras horas de la mañana con una desacostumbrada neblina. Al mediodía se abre el sol y la temperatura se elevao a partir de las 6 de la tarde vuelve a descender y nuevamente se siente frío/ S: Casos de resfrío en centros educativos.,OTHER,,ElC 10.06.96,,,,1,,,,,,,,,,,,,,
970489,HEATWAVE,Peru,03,APURIMAC,2761,0304,AYMARAES,,,campo de cultivo y pastoreo naturales,1997/12/13,Fe: del reporte/ Ef: han empezado a secarse manantiales donde animales consumen agua/ Ag: daños en campo de pastoreo y cultivos habas  maíz y papas/ G: Gerencia de Desarrollo de Apurimac empezó trabajos de refacción de sistemas de regadío y revestimide reservorios de alamacenamiento de agua.,ENSO_KID,,14.12.97.,25° de temperatura,,,1,,,,,,,,,,,,,,
970487,HEATWAVE,Peru,03,APURIMAC,2761,0301,ABANCAY,,,campo de pastoreo y de cultivo,1997/12/13,Fe: del reporte/ Ef: han empezado ha secarse manantiales donde animales consumen agua/ Ag: daños en terrenos de pastoreo y cultivo: maíz  habas y papas/ G: Gerencia Regional de Apurimac empezó trabajos de reparación de sistemas de regadío y revestimide reservorios de almacenamiento de agua.,ENSO_KID,,ElC 14.12.97,,,,1,,,,,,,,,,,,,,
970490,HEATWAVE,Peru,03,APURIMAC,2761,0307,GRAU,,,campos de pastoreo y cultivo,1997/12/13,Fe: del reporte/ Ef: han empezado ha secarse manantiales donde animales consumen agua/ Ag: daños en terreno de pastoreo y cultivos: habas  maíz y papas/ G: Gerencia Regional de Apurimac empezó trabajos de refacción de sistemas de regadíos y revestimi de reservorios de almacenamientos de agua.,ENSO_KID,,ElC 14.12.97,,,,1,,,,,,,,,,,,,,
970488,HEATWAVE,Peru,03,APURIMAC,2761,0303,ANTABAMBA,,,campo de pastoreo naturales y cultivo,1997/12/13,Fe: del reporte/ Ef: se secan manantiales donde animales consumen agua/ Ag: daños en campo de pastoreo y cultivos de habas  maíz y papas/ G: Gerencia de Desarrollo de Apurimac realizan revestimiento de reservorios para almacenamiento de agua...,ENSO_KID,,ElC 14.12.97,25° de temperatura,,,1,,,,,,,,,,,,,,
970548,HEATWAVE,Peru,21,PUNO,93,2105,EL COLLAO,210502,CAPAZO,,1997/12/17,Fe: del reporte/ Ag: significativo número de crias de Alpaca mueren por inanición y 3% animales adultos mueren. Falta de pastos naturales que se secan rapidamente por fuerte calor/ G: alpaqueros altoandinos sufren fuertes pérdidas económicas/ertes pas económicas/,ENSO_KID,Ausencia de lluvias y alta temperatura,ElC 18  20.12.97,fuerte:20 y 21° promedio,,disminuyen niveles de agua del Lago Titicaca: 1cm por semana,1,,,,,,,,,,,,,,
970547,HEATWAVE,Peru,21,PUNO,93,2103,CARABAYA,210301,MACUSANI,,1997/12/17,Fe: del reporte/ Ag: crias de alpaca mueren por inanición y el 3% de los animales adultos. Pastos naturales se han secado rapidamente,ENSO_KID,Ausencia de lluvias y alta temperatura,ElC 18  20.12.97,fuerte:20 y 21° promedio,,,1,,,,,,,,,,,,,,
970444,HEATWAVE,Peru,21,PUNO,93,2101,PUNO,210101,PUNO,Zonas agrícolas.,1997/12/3,Fe: del reporte. / Ev: fuertes temperaturas y falta de lluvias/ Ag: ganado pierde peso y en ferias sábatinas no es cotizado en su real valor. En la agricultura fuerte sol ha marchitado primeros brotes de cultivo/ Ef: desequilibrio y perjuicio en ecosa/ G: pobladores temen sequía como en otras oportunidades por fenómeno de El Niño.,ENSO_KID,,ElC 04.12.97,temp. 19° mn. y 25°mx,,Bajo nivel de aguas del Lago Titicaca ,1,,,,,,,,,,,,,,
980010,HEATWAVE,Peru,24,TUMBES,2710,2402,CONTRALMIRANTE VILLAR,240201,ZORRITOS,desde zona del Mal Paso,1998/1/2,Ag: aves marinas están muriendo por falta de peces que se alejan de la costa.,ENSO_KID,Elevadas temperaturas de agua del mar,ElC 03.01.98,temmperatura supera 34 g.,,,1,,,,,,,,,,,,,,
980002,HEATWAVE,Peru,20,PIURA,982,2007,TALARA,200706,MANCORA,,1998/1/2,Ag: aves marinas están muriendo por alejamiento de especies marinas de la costa.,ENSO_KID,,ElC 03.01.98,temperatura mas de 34 g.,,,1,,,,,,,,,,,,,,
980133,HEATWAVE,Peru,13,LA LIBERTAD,221,1302,ASCOPE,130203,CHOCOPE,Casagrande,1998/1/23,Fe: del reporte/ Ag: altas temperaturas dañaron sembríos de caña de azucar. La pureza y sacarosa de la caña de azucar está por niveles inferiores a lo establecido,ENSO_KID,,ElC 23.01.98,,,,1,,,,,,,,,,,,,,
200653,HEATWAVE,Peru,13,LA LIBERTAD,221,1303,BOLIVAR,130305,UCHUMARCA,Centro Poblado Pusac (Santo Domingo de Pusac).,2000/10/15,E.: Fenomeno inusual  la temperaturas llegan alos 38°  en esta localidad. Esta zona esta situada en el limite de LA Libertad y San Martín  en el Marañon.,OTHER,Raro fenómeno.,EL C. 14.11.2000,38° calor,,,1,,,,,,,,,,,,,,
200634,HEATWAVE,Peru,05,AYACUCHO,915,,,,,,2000/11/1,G.: Casos de deshidratación infantil.,OTHER,Desconocida.,EL C. 06.11.2000,26° C,,,1,,,,,,,,,,,,,,
200748,HEATWAVE,Peru,05,AYACUCHO,915,,,,,,2000/12/10,E. Ola de calor  ( veranillo) / G. Falta de lluvias dede hace mas de 1 semana esto ha llevado a extremos la racionalización de agua potable a la población por la empresa Epsasa. / Ef. Se han presentado casos de insolación y deshidratación.,OTHER,Falta de lluvias,EL C. 17.12.2000,28° C,,,1,,,,,,,,,,,,,,
200193,HEATWAVE,Peru,11,ICA,356,,,,,,2000/2/2,E.: El incremento de la temperatura  no solamente ocasionará una prolongación climática del verano  sino que afectará el ciclo vegetativo de algunas plantas. Es muy posible que ya exista un considerable descnso en los niveles de producción. / G.: Vocdel Senhami  manifestaron que este será un año seco. debido a las bajas precipitaciones en enero y nulas en febrero.,OTHER,Escasa precipitaciones en zonas altas,EL C. 19.02.2000,,,,1,,,,,,,,,,,,,,
210641,HEATWAVE,Peru,02,ANCASH,3036,0201,HUARAZ,020101,HUARAZ,,2001/1/1,E.:  Ola de frio afecta niños./M.: 5 enfermos./Act.: Hospitales./G.: La ola de frio ya mato 5 niños en lo que va del año./Fu.: Hospitales.,OTHER,cambio de clima,ElC. 25.08.2001,,,,1,6,,,,,,,,,,,,,
011119,HEATWAVE,Peru,05,AYACUCHO,915,0504,HUANTA,050401,HUANTA,,2001/11/13,Ventarrones y ausencia de lluvias,OTHER,Temperatura alcanza los 32°C,E.C. 14/11/2001,,,,1,,,,,,,,,,,,,,
011118,HEATWAVE,Peru,05,AYACUCHO,915,0501,HUAMANGA,050101,AYACUCHO,,2001/11/13,Hay ausencia de lluvias,OTHER,Temperatura llega hasta los 32°C,E.C. 14/11/2001,,,,1,,,,,,,,,,,,,,
210141,HEATWAVE,Peru,15,LIMA,758,1501,LIMA,,,costa central,2001/2/15,E. Incremento de calor en los últimos días alcanzando pico más alto en lo que va del año  2 ó 3 grados por encima del valor promedio que corresponde a febrero. / G. La sensacion de calor tiene que ver con ejl alto contenido de vapor de agua  la pocasidad de vientos  la aridez de la zona entre otros factores.,OTHER,radiación incidente  formo una suerte de célula de calor,EL C. 22.02.2001,29.5°C,,,1,,,,,,,,,,,,,,
010401,HEATWAVE,Peru,20,PIURA,982,2001,PIURA,200101,PIURA,Alto Piura (Morropon  Chulucanas),2001/4/1,E. Intensa ola de frio. / Ef. Se han reportado casos de neumonia y a nivel del departamento un total de 43 mil infecciones respiratorias agudas. / Act. Ministerio de salud,OTHER,Temperaturas oscilan entre -4°C y -17°C,EL C. 12.06.2001,,,,1,,,,,,,3945,,,,,,,
010402,HEATWAVE,Peru,20,PIURA,982,2001,PIURA,200104,CASTILLA,Bajo Piura (Catacaos  La Union y La Arena),2001/4/1,E. Intensa ola de frio. / Ef. Se han reportado casos de neumonia y a nivel del departamento un total de 43 mil infecciones respiratorias agudas. / Act. Ministerio de salud,OTHER,Temperaturas oscilan entre -4°C y -17°C,EL C. 12.06.2001,,,,1,,,,,,,3945,,,,,,,
210456,HEATWAVE,Peru,04,AREQUIPA,963,0402,CAMANA,040201,CAMANA,,2001/7/1,E. Ola de frio intenso provoca mas de 8000 casos de enfermedadaes respiratorias.  Las provincias mas afectadas son las de Mollendo y Camana. / Act. El ministerio de salud controla el mal.,OTHER,temporada de frio,EL C. 30.07.2001,,,,1,,,,,,,,,,,,,,
210643,HEATWAVE,Peru,04,AREQUIPA,963,0405,CAYLLOMA,,,,2001/8/24,E.:  Ola de frio afecta camelidos./P.: 140 camelidos muertos./G.: La ola de frio afecta ciudades y comunidades rurales./Fu.: Comunidades.,OTHER,Manifestaciones inusuales del clima,ElC. 26.08.2001,,,,1,,,,,,,,,,,,,,
210642,HEATWAVE,Peru,04,AREQUIPA,963,0404,CASTILLA,,,,2001/8/26,E.:  Ola de frio afecta camelidos./P.: 140 camelidos muertos./G.: La ola de frio afecta ciudades y comunidades rurales./Fu.: Comunidades.,OTHER,Manifestaciones inusuales del clima,ElC. 26.08.01,,,,1,,,,,,,,,,,,,,
020357,HEATWAVE,Peru,20,PIURA,982,2004,MORROPON,200401,CHULUCANAS,En Huarmaca  Chulucanas  Morropón,2002/2/23,... por lluvias de 75 mm. de precipitaciones en Morropón,OTHER,Temperatura está por encima de los 36.6 °Cviene acompañado..,E.C. 02/03/2002,,,,1,,,,,,,,,,,,,,
020358,HEATWAVE,Peru,24,TUMBES,2710,2403,ZARUMILLA,240301,ZARUMILLA,,2002/2/24,El consumo de grandes cantidades de bebidas para refrescarse ha producido enfermedades gastrointestinales. Crecida del río Zarumilla.,OTHER,Temperatura subió hasta los 38 °C,E.C. 02/03/2002,,,,1,,,,,,,,,,,,,,
020521,HEATWAVE,Peru,08,CUSCO,1445,0801,CUSCO,080101,CUSCO,,2002/5/17,La mayoría de los casos de infecciones respiratorias se dieron en la Provincia Canchis  Canas  Acomayo  Quispicanchis  Chumbivilcas y Espinar.,OTHER,Neumonía en niños,E.C. 18/05/2002,,,,1,10,,,,,,80,,,,,,,
020755,HEATWAVE,Peru,18,MOQUEGUA,224,1801,MARISCAL NIETO,180101,MOQUEGUA,,2002/7/11,461 familias damnificadas debido a los problemas generados por el clima,OTHER,,E.C. 12/07/2002,,,,1,,,,,,2075,,,,,,,,
020762,HEATWAVE,Peru,12,JUNIN,2543,1201,HUANCAYO,120101,HUANCAYO,,2002/7/11,Temperatura que llega a 4 o 5 °C y en las noches -8 °C,OTHER,Lluvia  nieve  tempestades  fuertes vientos,E.C. 12/07/2002,,,,1,2,,,,,,,,,,,,,
020741,HEATWAVE,Peru,12,JUNIN,2543,1206,SATIPO,120601,SATIPO,,2002/7/29,De 28°C a 30°C bajó la temperatura a 18°C,OTHER,,E.C. 30/07/2002,,,,1,,,,,,,,,,,,,,
020742,HEATWAVE,Peru,12,JUNIN,2543,1206,SATIPO,120604,MAZAMARI,Unión Ashaninka,2002/7/29,De 28°C a 30°C descendió la temperatura a 15°C,OTHER,,E.C. 30/07/2002,,,,1,,,,,,,,,,,,,,
031105,HEATWAVE,Peru,12,JUNIN,2543,1201,HUANCAYO,120111,CHUPURO,,2003/11/17,hay presencia de heladas. 100 Has. dañadas en Chupuro  Huacrapuquio y Viques.,OTHER,fuerte sol mata cultivos de papa y maíz.,E.C. 18/11/2003,,,,1,,,,,,,,,,,,,,
031106,HEATWAVE,Peru,12,JUNIN,2543,1201,HUANCAYO,120116,HUACRAPUQUIO,,2003/11/17,hay presencia de heladas. 100 Has. dañadas en Chupuro  Huacrapuquio y Viques.,OTHER,fuerte sol y ausencia de lluvias dañan cultivos.,E.C. 19/11/2003,,,,1,,,,,,,,,,,,,,
031107,HEATWAVE,Peru,12,JUNIN,2543,1201,HUANCAYO,120136,VIQUES,,2003/11/17,hay presencia de heladas. 100 Has. dañadas en Chupuro  Huacrapuquio y Viques.,OTHER,fuerte sol y ausencia de lluvias dañan cultivos.,E.C 13/11/2003,,,,1,,,,,,,,,,,,,,
040320,HEATWAVE,Peru,15,LIMA,758,1501,LIMA,150120,MAGDALENA DEL MAR,,2004/3/12,lima alcanzó 100% de humedad relativa,OTHER,condiciones atmosfericas 18.7º,E.C.13/03/2004,,,,1,,,,,,,,,,,,,,
040355,HEATWAVE,Peru,09,HUANCAVELICA,600,0904,CASTROVIRREYNA,,,,2004/3/15,cultivos de maíz  cebada  papa  habas y cebada fueron cultivos más afectados,OTHER,,E.C.17/3/2004,,,,1,,,,,,,,,,,,,,
040344,HEATWAVE,Peru,15,LIMA,758,1501,LIMA,,,,2004/3/29,los distritos mas afectados son Miraflores  Chorrillos  Barranco  Magdalena  San Isidro  Cercado  La Perla   La Punta  Bellavista  Comas  S.J. Lurigancho,OTHER,Tº 28.9 Cº en pleno otoño,E.C.30/03/2004,,,,1,,,,,,,,,,,,,,
040526,HEATWAVE,Peru,25,UCAYALI,47,,,,,,2004/5/17,incremento de enfermedades resp.,OTHER,,E.C. 18/05/2004,,,,1,,,,,,,,,,,,,,
041203,HEATWAVE,Peru,04,AREQUIPA,963,,,,,,2004/12/9,,OTHER,incrementó infecciones estomacales,E.c. 10/12/2004,,,,1,,976,,,,,,,,,,,,
060512,HEATWAVE,Peru,16,LORETO,2566,,,,,,2006/5/1,,OTHER,afectó 10 % de la población menor de un año con infec. resp.,E.C. 04/05/2006,,,,1,,,,,,,,,,,,,,
PF-970325,HEATWAVE,Peru,04,AREQUIPA,963,0404,CASTILLA,040401,APLAO,,1997/9/28,Fe: del reporte/ Ag: ha menguado en casi un 50% producción de trigo  papa y frejol en valle del Majes/ G: informeó Director de Asociación de Productores que resultados de cosecha de trigo en gosto y setiembre han comprobado descenso de volúmen de producción  se cosecho sólo 3 mil kg/ha cuando lo normal era 6 mil. El 70% de los cultivos son dedicados al trigo (DI6Author : Willy S. DI6Date : mayo 98),ENSO_KID,Altas temperaturas  hasta de 30 grados,ElC 29.09.97,,,,1,,,,,,,,,,,,,,
PF-980002,HEATWAVE,Peru,04,AREQUIPA,963,0401,AREQUIPA,040104,CERRO COLORADO,Zamácola,1998/1/1,Fe: desde hace meses/ E: altas temperaturas/ Af: 660 productores de la Junta de Regantes de Zamácola/ Ag: la mayor parte de los cultivos han madurado aceleradamente  reduciendo su rendimiento en un 30 y 40%; cultivos mas afectados han sido la papa  cebolla  ajo y zanahoria/ G: en años anteriores se conseguía un rendimiento de hasta 18 000 Kgs por topo  pero este año apenas se logra obtener 10 000 Kgs/ F: Presidente de Junta de Regantes de Zamácola. (DI6Author : Willy S. DI6Date : feb-98),ENSO_KID,,ElC 11.04.98,,,,1,,,,,,,660,,,,,,,
PF-980131,HEATWAVE,Peru,04,AREQUIPA,963,0407,ISLAY,040701,MOLLENDO,litoral,1998/1/23,Fe: del reporte/Ot: 5000 lobos marinos murieron de hambre en litoral de las provincias de Camaná  Caravelí e Islay. La alta temperatura originó que especies peláginas con las que se alimentan los lobos se retiren a aguas frías/ G: autoridades municipales de manera coordinada retiraron los lobos muertos para evitar contaminación (DI6Author : Willy S. DI6Date : marz-98),ENSO_KID,,ElC 23.01.98,23.8° de temperatura,,muerte de 5000 lobos marinos,1,,,,,,,,,,,,,,
PF-730195,HEATWAVE,Peru,04,AREQUIPA,963,0401,AREQUIPA,040101,AREQUIPA,,1973/2/4,Fe: del reporte/ E: se acentún altas temperaturas creando una serie de incomodidades; promedio de temperatura es 25°C/ Ca: no se dispone de un buen abastecimiento de agua; inexistencia de un buen número de piscinas/ EfS: menores se  refrescan  del calor en el río Chili  lo cual es un peligro por su enorme caudal. (DI6Author : RRG DI6Date : Marz 98),OTHER,,ElC 04.02.73,,,,1,,,,,,,,,,,,,,
